0.8995485541915 -0.411338992640317 -0.14701235249336 0.0195011111156817
-0.411338992640317 -0.684393544607726 -0.602001419626999 0.0269507274459193
0.14701235249336 0.602001419626999 -0.784844990416226 0.00443441176522607
0 0 0 1

0.693964522455545 -0.535171684227641 -0.481668464790873 -0.0173717929377794
0.487585674509436 -0.142929987698965 0.861296249051133 -0.00971473014850746
-0.529786231971184 -0.832563683460505 0.161753705974396 8.83123506377711e-08
0 0 0 1

-0.121884806476091 0.709706330475257 -0.693873921136709 0.0434856317261135
-0.901218656463511 -0.372047012963342 -0.222229506112848 -0.023472887542174
-0.415871407038752 0.59824572261605 0.684947463809604 0.0221588095969365
0 0 0 1

0.0114948864234969 0.0695573646073791 -0.997511724550136 0
-0.162687871119905 -0.984155626523011 -0.0705007756948263 0
-0.986610624398797 0.163093457293587 3.38241875818225e-06 -0
0 0 0 1

-0.185304563973802 0.291620416827578 -0.938413422250443 -0.0114548711233969
-0.841040323315303 0.446839139132146 0.304935990491994 -0.0217400645138395
0.508245406401445 0.845749558810971 0.162463197810698 -0.0289642438034909
0 0 0 1

-0.0211436471625733 -0.984719336147112 0.172860565782529 0.00112756190810953
-0.984719336147112 0.0504057155167025 0.166694609574637 -0.028940033275382
-0.172860565782529 -0.166694609574637 -0.970737931645871 -0.00258696873960126
0 0 0 1

-0.269625779645949 -0.962154033216578 -0.0395165195251979 0
-0.0106622008054036 -0.0380509236426692 0.999218917296868 -0
-0.962906151410562 0.269836512679457 8.30445518998087e-07 0
0 0 0 1

-0.0347550952491988 0.480736227812791 -0.87617621664968 -0.019344114200626
-0.13413222240312 0.866530047683448 0.480764207668293 -0.0260267016957543
0.990353790454411 0.134232468985896 0.0343658842826912 -0.0345455380743933
0 0 0 1

0.996284178147125 0.0370042783716895 -0.0777722299789428 -0.024907216007319
-0.0100543288736252 0.946792322389246 0.321688061226523 -0.0139362212073011
0.0855379848056291 -0.319710778121365 0.943646263972059 0.0024413847914503
0 0 0 1

-0.719556151956776 -0.660416400539833 0.214683772277198 -0.00449766132888837
-0.606730431790331 0.748270483983641 0.26827125440197 -0.0249664916848039
-0.337812266385747 0.0627810536459781 -0.939117357939052 -0.0229523241957647
0 0 0 1

-0.0974132802512317 -0.733776765036343 0.672370665573309 -0
0.0884855781834504 0.666522778588456 0.740214622981919 -0
-0.99130265574356 0.131601841611443 4.91087355755217e-07 0
0 0 0 1

-0.191367456377249 0.0767623216744286 -0.97851215762036 -0.00895169368452782
-0.833991724930009 -0.538375760024902 0.120869118330026 -0.0340047989900362
-0.517529032410714 0.839201457928167 0.167046740834023 -0.0384029386977614
0 0 0 1

0.945577506431794 -0.227221378246012 -0.232924074750148 0.0218130315285794
0.190344286241403 0.966812176781912 -0.170420854127282 -0.0249390575843026
0.263917093090767 0.116810359532896 0.95744613837036 -0.000108142683698898
0 0 0 1

0.986312657829399 -0.0315392965064383 0.161841322848602 -0.00117343758388678
-0.0964129295248944 -0.906567578583393 0.410901171185811 -0.0151622446094813
0.133760562296718 -0.420880622311508 -0.897199873905889 -0.0384858611765555
0 0 0 1

0.286743591633685 0.353712909142239 -0.890317522327371 0
-0.560662350473326 -0.691609007551056 -0.455340212847458 0
-0.776811329357869 0.629733402782778 -9.39798952450715e-07 0
0 0 0 1

-0.409829734778164 0.305362489613949 -0.85953088276596 -0.0125840207495882
-0.614294892456327 0.604184356000219 0.507546105360557 -0.0245980493455305
0.674300655193015 0.736012916939214 -0.0600300966590881 -0.0395877194507739
0 0 0 1

0.857058292221038 0.512868599374098 -0.0491618094785849 -0.0207066837512023
-0.515150022805792 0.851466293986677 -0.0981101636314266 -0.0241965526997809
-0.00845799848360351 0.109411836565544 0.993960518471939 -0.00321551036086301
0 0 0 1

0.00354937146240217 0.401169078325201 -0.915997146588313 0.00679474060902352
0.000100701557779859 0.916002768491037 0.401171930693005 -0.005765845581275
0.999993695890839 -0.00151615054190185 0.00321083573484308 -0.0526561421716223
0 0 0 1

-0.102272358219773 -0.367320620732014 -0.924454393861165 -0
-0.247958899129058 -0.890579760983567 0.381292635214947 -0
-0.963357020572784 0.268222390772099 1.27559447913215e-06 -0
0 0 0 1

-0.124524818785131 -0.987051240028052 0.10111092456117 0.0326608059460164
0.981014445972667 -0.137747445146938 -0.136514827577199 0.0221962178094807
0.148674901377036 0.0821917934746264 0.985464501027791 -0.000970007518916304
0 0 0 1

0.979924828196009 0.171005911585579 0.102490532674039 0.0107736498132348
-0.167400398723376 0.984956558345434 -0.0428682245908564 -0.0226734550475059
-0.108279442149827 0.0248506815822576 0.993809844000662 0.00124348172681174
0 0 0 1
